Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Bi,Pb,Al,SS Temp,Ageing Temp,Ageing Time,UTS_pred
0.000000,0.048893,1.488168,0.016855,2.950515,0.184163,7.179795,0.133136,0.012965,0.169915,0.000000,0.150576,0.000429,0.186825,0.623602,0.432258,0.326581,86.095324,461.200724,122.614879,25.916511,698.246349
0.018987,0.049444,1.462410,0.017898,2.870158,0.173538,7.331863,0.151906,0.013569,0.169080,0.000000,0.146294,0.000549,0.198803,0.499262,0.388347,0.270552,86.237340,458.613707,122.471880,25.951716,698.111641
0.050101,0.049636,1.461599,0.007987,2.588049,0.142358,7.883225,0.152541,0.316662,0.177248,0.000000,0.160068,0.000601,0.193422,0.507396,0.394011,0.161108,85.753989,453.042859,122.219235,29.841013,697.832016
0.050087,0.093970,1.433562,0.054059,2.588394,0.190157,7.234913,0.149679,0.009767,0.172239,0.000000,0.161951,0.000463,0.173849,0.529857,0.429426,0.372235,86.355393,461.569918,125.443334,34.863598,697.722810
0.035493,0.049016,1.460530,0.000000,3.119364,0.198105,7.004206,0.153912,0.000000,0.172410,0.000000,0.172246,0.000884,0.210344,0.476845,0.373866,0.271974,86.300804,460.647890,122.648968,25.226111,697.692890
0.050099,0.048354,1.487216,0.019771,2.486264,0.188317,8.161307,0.151097,0.003212,0.234752,0.000000,0.158006,0.000663,0.177123,0.549562,0.425326,0.422249,85.436681,451.057898,125.854681,25.523137,697.566579
0.048986,0.046062,1.495551,0.081516,2.590517,0.191846,7.747327,0.152762,0.092947,0.177644,0.000000,0.157094,0.000904,0.200282,0.493866,0.394014,0.247587,85.881094,467.401984,125.612123,26.479157,697.140885
0.050104,0.146598,1.452208,0.016956,2.587748,0.191565,7.116172,0.156066,0.013104,0.172036,0.000000,0.104701,0.000731,0.209177,0.521594,0.432162,0.221266,86.607813,461.059143,122.568426,25.932907,696.658090
0.049894,0.038462,1.467956,0.106832,2.589032,0.189368,7.445630,0.150238,0.108734,0.177267,0.000000,0.162994,0.000674,0.195599,0.559321,0.407949,0.245128,86.104921,460.947288,115.030907,26.181018,696.200912
0.043526,0.029886,1.473965,0.089140,2.584868,0.191139,7.662566,0.155534,0.011993,0.180865,0.000000,0.142387,0.000817,0.218331,0.537536,0.410345,0.236031,86.031070,474.197598,119.479136,26.158686,696.128588
0.000000,0.000000,1.478935,0.017652,2.587996,0.110361,7.344356,0.148559,0.013944,0.172251,0.000000,0.164029,0.000215,0.195713,0.619097,0.401623,0.324364,86.420906,460.905966,122.523257,23.471745,695.917858
0.049461,0.000000,1.482488,0.070640,2.587132,0.152778,7.910739,0.151264,0.217296,0.171445,0.000000,0.167363,0.000941,0.188089,0.508197,0.399358,0.246652,85.696156,438.250241,120.095956,26.020843,695.730042
0.000000,0.048784,1.473809,0.018250,2.588746,0.191230,7.770751,0.157507,0.059883,0.178124,0.000000,0.152477,0.000767,0.185700,0.516834,0.417453,0.311315,85.928371,460.162237,123.863128,25.743436,695.693693
0.049998,0.032379,1.451260,0.258780,2.588353,0.182034,7.189368,0.158000,0.001455,0.167494,0.000000,0.179133,0.000186,0.162244,0.573108,0.407960,0.271908,86.326342,467.771842,124.858502,24.547210,695.619533
0.041784,0.041191,1.472674,0.013987,2.583741,0.191403,7.150245,0.154345,0.012247,0.181732,0.000000,0.118066,0.000869,0.204038,0.523273,0.401243,0.239064,86.670097,477.978498,119.055581,25.896214,695.279005
0.000000,0.048842,1.481704,0.020648,2.443784,0.191529,7.158848,0.157749,0.012603,0.171762,0.000000,0.169717,0.000731,0.208128,0.573406,0.376538,0.208856,86.775155,460.965680,122.656624,25.892124,694.714613
0.041969,0.033670,1.250433,0.000000,2.587906,0.198398,7.193362,0.151873,0.013695,0.175396,0.000000,0.165658,0.000819,0.177009,0.469652,0.310967,0.269241,86.959952,454.588453,108.526054,32.312088,694.637372
0.000000,0.000000,1.481239,0.000000,2.588249,0.191126,7.165844,0.144758,0.008320,0.210772,0.000000,0.156376,0.000824,0.173146,0.557783,0.397867,0.241055,86.682641,457.806423,126.559962,24.487787,694.322359
0.050102,0.031131,1.466135,0.083447,2.591747,0.161153,7.565147,0.148634,0.052082,0.171952,0.000000,0.166716,0.000784,0.171423,0.542780,0.388496,0.241690,86.166583,456.547191,112.422060,24.273348,694.309990
0.041721,0.040591,1.475601,0.014269,2.583671,0.191338,7.143724,0.153978,0.000000,0.176431,0.000000,0.116581,0.000855,0.207353,0.520468,0.409576,0.208540,86.715302,480.472368,119.237205,25.894430,694.146803
0.049968,0.024498,1.472999,0.000823,2.469312,0.180118,7.205071,0.151449,0.013806,0.171189,0.000000,0.179766,0.000577,0.214593,0.596049,0.420324,0.273495,86.575964,459.942867,125.577228,21.532703,694.078758
0.050011,0.004819,1.454674,0.000000,2.588330,0.165918,7.190016,0.158000,0.001266,0.167781,0.000000,0.168419,0.000702,0.167109,0.578042,0.408319,0.262202,86.634392,466.033589,124.877766,24.391030,693.816082
0.000000,0.049446,1.478106,0.017351,2.733359,0.083777,7.268705,0.144786,0.061585,0.172134,0.000000,0.117506,0.001256,0.199577,0.521377,0.421059,0.257720,86.472256,458.475517,123.259679,25.590522,693.029157
0.000000,0.048974,1.479293,0.307871,2.588098,0.194060,6.943189,0.125788,0.257341,0.156887,0.000000,0.168557,0.001660,0.234503,0.540692,0.302939,0.275696,86.374453,458.388027,123.163147,25.559794,692.859788
