Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Bi,Pb,Al,SS Temp,Ageing Temp,Ageing Time,UTS_pred
0.000000,0.000000,2.497561,0.000000,2.596382,0.000000,7.272571,0.000000,0.054256,0.166031,0.000000,0.000000,0.000526,0.237804,0.000000,0.000000,0.000000,87.174869,461.615759,122.748147,24.003626,705.072529
0.000000,0.000000,2.497537,0.003885,2.596381,0.000000,7.304489,0.000000,0.050121,0.166026,0.000000,0.000000,0.000270,0.237876,0.000000,0.000000,0.000000,87.143414,460.461387,122.714927,24.003884,705.072529
0.000000,0.000000,2.497534,0.003841,2.596381,0.000000,7.304876,0.000000,0.054240,0.166026,0.000000,0.000000,0.000249,0.237945,0.000000,0.000000,0.000000,87.138908,461.615771,122.708987,24.003933,705.072529
0.000000,0.000000,2.497534,0.003841,2.596381,0.000000,7.304876,0.000000,0.054240,0.166026,0.000000,0.000000,0.000249,0.237945,0.000000,0.000000,0.000000,87.138908,461.615771,122.708987,24.003933,705.072529
0.000000,0.000000,2.476322,0.002874,2.596381,0.000000,7.225640,0.000000,0.054327,0.164857,0.000000,0.000000,0.000651,0.235744,0.000000,0.000000,0.000000,87.243204,461.609592,122.696882,24.003989,705.072529
0.000000,0.000000,2.484058,0.001409,2.596380,0.000000,7.306776,0.000000,0.055017,0.165066,0.000000,0.000000,0.000188,0.237131,0.000000,0.000000,0.000000,87.153976,461.609893,122.687363,24.004050,705.072529
0.000000,0.000000,2.441208,0.002018,2.596380,0.000000,7.262297,0.000000,0.054192,0.162921,0.000000,0.000000,0.000761,0.234207,0.000000,0.000000,0.000000,87.246016,461.586787,122.685230,24.004125,705.072529
0.000000,0.000000,2.465948,0.002679,2.596380,0.000000,7.184954,0.000000,0.054355,0.164283,0.000000,0.000000,0.000713,0.234742,0.000000,0.000000,0.000000,87.295946,461.607056,122.667963,24.004220,705.072529
0.000000,0.000000,2.497504,0.000269,2.596379,0.000000,7.325565,0.000000,0.054167,0.166023,0.000000,0.000000,0.000482,0.238167,0.000000,0.000000,0.000000,87.121444,461.607095,122.660106,24.004236,705.072529
0.000000,0.000000,2.497501,0.002118,2.596379,0.000000,7.326474,0.000000,0.054161,0.166023,0.000000,0.000000,0.000512,0.238187,0.000000,0.000000,0.000000,87.118644,461.606676,122.654876,24.004275,705.072529
