Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Bi,Pb,Al,SS Temp,Ageing Temp,Ageing Time,UTS_pred
0.030979,0.046891,2.473670,0.007721,2.773627,0.192916,7.306871,0.042662,0.010184,0.166671,0.000000,0.092843,0.001624,0.000000,0.000000,0.000000,0.000000,86.853341,477.936739,121.717592,24.084886,692.878246
0.062299,0.054108,2.406018,0.000000,2.460034,0.191353,7.980852,0.046172,0.004710,0.165032,0.000000,0.095029,0.001796,0.000000,0.000000,0.000000,0.000000,86.532597,452.144343,121.837481,24.228127,692.791318
0.053383,0.053166,2.465884,0.000000,2.586642,0.202072,7.283219,0.039859,0.016400,0.164379,0.000000,0.080552,0.000908,0.000000,0.000000,0.000000,0.000000,87.053537,462.623324,121.265492,27.400160,692.777084
0.069751,0.053813,2.476202,0.000585,2.777196,0.191636,7.263342,0.040553,0.062425,0.162442,0.000000,0.125290,0.001253,0.000000,0.000000,0.000000,0.000000,86.775513,452.298476,120.186808,26.937313,692.573945
0.053272,0.074740,2.359601,0.013182,2.673602,0.183529,7.276482,0.035317,0.000000,0.164125,0.000000,0.075070,0.001781,0.000000,0.000000,0.000000,0.000000,87.089300,459.059443,124.906786,24.011661,692.206256
0.053312,0.052808,2.191666,0.055100,2.589841,0.197581,7.297706,0.038766,0.003495,0.163415,0.000000,0.093726,0.001727,0.000000,0.000000,0.000000,0.000000,87.260857,463.720850,124.547582,30.351564,691.978633
0.056274,0.035369,2.300758,0.000000,2.586691,0.191613,7.542106,0.025815,0.098394,0.163775,0.000000,0.112805,0.001443,0.000000,0.000000,0.000000,0.000000,86.884955,471.960514,125.565132,24.170793,691.495974
0.053446,0.053651,2.541848,0.017846,2.861434,0.146468,6.746075,0.041334,0.015814,0.160309,0.000000,0.092080,0.001019,0.000000,0.000000,0.000000,0.000000,87.268678,464.756986,121.973278,24.040863,691.021195
0.052274,0.045919,2.469501,0.000000,2.583094,0.238262,7.286485,0.040537,0.043080,0.164665,0.000000,0.091598,0.001909,0.000000,0.000000,0.000000,0.000000,86.982677,463.397662,121.728494,24.051094,690.730666
0.077908,0.052798,2.467157,0.013196,2.586598,0.208205,7.258540,0.045708,0.490930,0.163679,0.000000,0.088659,0.002625,0.000000,0.000000,0.000000,0.000000,86.543999,463.511169,121.695584,24.000053,690.614338
0.053716,0.055126,2.067709,0.031433,3.167729,0.191444,7.287082,0.037170,0.213346,0.196509,0.000000,0.082596,0.002633,0.000000,0.000000,0.000000,0.000000,86.613506,474.316639,122.011601,23.050804,690.460320
0.054511,0.047608,3.083079,0.036519,2.629576,0.175065,7.099737,0.027994,0.014422,0.163095,0.000000,0.085227,0.001814,0.000000,0.000000,0.000000,0.000000,86.581353,456.515198,121.823659,24.188369,690.424867
