Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Bi,Pb,Al,SS Temp,Ageing Temp,Ageing Time,UTS_pred
0.003305,0.051976,1.359598,0.012244,2.593679,0.188991,7.206681,0.001096,0.041385,0.165043,1.185376,0.197578,0.000177,0.237903,0.380179,0.335731,0.188916,85.850143,457.771093,124.033803,21.000000,689.033523
0.042813,0.047127,2.077700,0.091039,2.593816,0.226970,7.082991,0.000328,0.005248,0.168034,1.187333,0.206403,0.000036,0.191862,0.321757,0.329561,0.071504,85.355480,452.061709,121.314142,26.000000,688.961123
0.000000,0.036880,2.466236,0.034240,2.593848,0.193376,7.096265,0.000765,0.039072,0.133591,1.184882,0.202062,0.000036,0.226041,0.320928,0.336674,0.078284,85.056822,459.740602,121.222393,27.000000,688.837427
0.036499,0.144253,2.461344,0.013368,2.594010,0.194413,7.057984,0.000641,0.011158,0.162383,1.184676,0.223430,0.000014,0.301670,0.319227,0.333870,0.132658,84.828402,459.514215,124.286992,29.000000,688.533882
0.042848,0.054895,2.461124,0.012830,2.590821,0.185773,7.200175,0.001671,0.329107,0.092479,1.184678,0.264027,0.000013,0.222167,0.313091,0.318848,0.100382,84.625072,460.197567,124.033531,24.000000,688.437642
0.014705,0.047331,2.370055,0.000000,2.761303,0.138988,8.473144,0.000000,0.008058,0.168890,1.079894,0.397642,0.000056,0.205933,0.338463,0.345525,0.100013,83.550000,458.929131,121.970361,31.000000,688.225028
0.042648,0.052309,2.461578,0.013685,2.923074,0.191796,7.196863,0.000000,0.014839,0.109275,1.179923,0.233729,0.000017,0.226548,0.495609,0.337714,0.205500,84.314894,460.100963,123.940664,22.000000,688.122900
0.014266,0.051494,2.950015,0.051567,2.714678,0.194394,7.373567,0.000799,0.007382,0.149502,1.223786,0.281089,0.000892,0.192524,0.350581,0.254513,0.194017,83.994934,453.435989,123.497105,23.000000,688.054136
0.037880,0.094522,2.476527,0.000000,2.594036,0.192799,7.212686,0.012230,0.179398,0.166026,2.019369,0.164181,0.000029,0.227579,0.316629,0.304957,0.095651,83.905503,443.414309,124.038947,24.000000,687.886189
0.040714,0.000000,2.506112,0.166608,2.467378,0.155064,7.345844,0.000000,0.050572,0.155686,1.212747,0.404322,0.000051,0.227700,0.394750,0.318938,0.104289,84.449224,454.123185,124.582868,24.000000,687.792439
0.001686,0.052401,2.380451,0.022739,2.390347,0.192334,7.239156,0.009506,0.000000,0.206382,1.157606,0.371763,0.000149,0.217800,0.309778,0.332206,0.064224,85.051473,457.076701,125.205870,24.000000,687.532918
0.028955,0.036349,2.516390,0.095721,2.620126,0.180444,7.217200,0.001642,0.060587,0.161251,1.200866,0.276161,0.000020,0.249017,0.324839,0.324539,0.104168,84.601725,452.818123,124.345991,19.000000,686.802522
0.042738,0.000000,2.427448,0.000000,2.594093,0.177537,7.212392,0.000207,0.067356,0.161530,1.415441,0.110455,0.000017,0.225683,0.318308,0.362460,0.085539,84.798794,460.231838,124.032334,21.000000,686.766067
0.035119,0.052125,2.462542,0.013158,2.593618,0.190862,7.272113,0.000035,0.009957,0.162847,1.185308,0.135836,0.000080,0.225070,0.199929,0.345190,0.101570,85.014641,445.656375,150.836961,25.000000,686.739727
0.041775,0.000000,2.476866,0.013124,2.619043,0.194648,7.209099,0.000000,0.019708,0.162956,1.563988,0.198583,0.000000,0.224346,0.274948,0.337108,0.099865,84.563946,478.532596,123.485023,24.000000,686.661213
0.017623,0.074229,2.461343,0.013313,2.594009,0.130725,7.013971,0.000942,0.011151,0.162500,1.184932,0.226974,0.000007,0.253540,0.275188,0.334773,0.087735,85.157046,459.808838,124.155504,24.000000,685.645039
0.037658,0.139183,2.474470,0.026350,2.760660,0.193018,7.190868,0.000090,0.011175,0.165533,1.557060,0.037200,0.000027,0.235170,0.317012,0.348263,0.061481,84.444782,459.990777,124.073971,24.000000,684.442891
